id,UTC_date,latitude,longitude,depth,magnitude,region
625328,"2017-10-19 09:10:27.4",41.81,22.82,2,2.0,"FYR OF MACEDONIA"
625088,"2017-10-19 09:14:50.0",-30.63,-71.25,55,4.2,"COQUIMBO - CHILE"
625083,"2017-10-19 09:19:55.5",37.41,-97.41,4,2.7,KANSAS
625081,"2017-10-19 09:20:23.3",38.73,27.84,9,2.7,"WESTERN TURKEY"
625101,"2017-10-19 09:20:30.0",10.07,-83.79,3,3.0,"COSTA RICA"
625085,"2017-10-19 09:21:24.7",41.09,49.23,9,3.0,"CASPIAN SEA - OFFSHORE AZERBAIJAN"
625082,"2017-10-19 09:25:02.8",19.6,-155.26,25,2.2,"ISLAND OF HAWAII - HAWAII"
625120,"2017-10-19 09:53:12.0",15.48,-94.82,16,4.1,"OFFSHORE OAXACA - MEXICO"
625119,"2017-10-19 09:55:44.0",16.63,-95.11,115,3.7,"OAXACA - MEXICO"
625118,"2017-10-19 10:05:51.0",17.11,-95.65,16,3.2,"OAXACA - MEXICO"
625117,"2017-10-19 10:19:40.0",16.41,-95.88,82,3.7,"OAXACA - MEXICO"
625128,"2017-10-19 10:21:54.0",16.47,-95.31,74,3.7,"OAXACA - MEXICO"
625090,"2017-10-19 10:29:45.0",38.02,-122.05,18,2.2,"SAN FRANCISCO BAY AREA - CALIF."
625092,"2017-10-19 10:43:19.0",36.92,27.56,14,2.0,"DODECANESE IS.-TURKEY BORDER REG"
625091,"2017-10-19 10:43:38.7",40.76,-123.38,26,2.3,"NORTHERN CALIFORNIA"
625127,"2017-10-19 10:43:39.0",15.4,-94.78,16,3.8,"OFFSHORE OAXACA - MEXICO"
625125,"2017-10-19 10:44:46.0",16.48,-95.89,87,3.4,"OAXACA - MEXICO"
625099,"2017-10-19 10:53:53.0",-1.25,120.43,8,3.2,"SULAWESI - INDONESIA"
625195,"2017-10-19 11:08:55.0",46.18,-74.75,10,3.1,"SOUTHERN QUEBEC - CANADA"
625124,"2017-10-19 11:27:06.0",16.35,-95.03,11,3.6,"OAXACA - MEXICO"
625123,"2017-10-19 11:39:10.0",16.06,-95.35,20,3.7,"OAXACA - MEXICO"
625126,"2017-10-19 11:44:03.0",15.16,-94.63,20,3.7,"OFF COAST OF OAXACA - MEXICO"
625095,"2017-10-19 11:45:32.7",36.47,-121.05,8,3.5,"CENTRAL CALIFORNIA"
625121,"2017-10-19 11:47:38.0",16.93,-95.57,31,3.6,"OAXACA - MEXICO"
625096,"2017-10-19 12:08:27.9",35.51,26.11,20,2.7,"CRETE - GREECE"
625097,"2017-10-19 12:15:27.0",-21.11,-68.87,109,3.0,"TARAPACA - CHILE"
625114,"2017-10-19 12:50:29.2",37.04,141.17,50,4.6,"NEAR EAST COAST OF HONSHU - JAPAN"
625106,"2017-10-19 12:54:51.2",-0.62,122.09,26,4.5,"SULAWESI - INDONESIA"
625102,"2017-10-19 13:15:30.0",9.18,-83.88,31,3.5,"COSTA RICA"
625107,"2017-10-19 14:12:28.4",36.47,-121.05,8,2.5,"CENTRAL CALIFORNIA"
625111,"2017-10-19 14:41:51.0",5.22,-78.19,29,2.7,"SOUTH OF PANAMA"
625113,"2017-10-19 14:56:40.5",32.65,-115.76,9,2.1,"SOUTHERN CALIFORNIA"
625116,"2017-10-19 15:15:49.0",16.46,-95.08,67,4.0,"OAXACA - MEXICO"
625189,"2017-10-19 15:23:38.0",-16.66,-72.56,45,3.6,"NEAR COAST OF SOUTHERN PERU"
625130,"2017-10-19 15:44:57.0",16.49,-95.11,56,4.0,"OAXACA - MEXICO"
625129,"2017-10-19 16:02:17.3",37.98,-118.67,2,2.9,"CENTRAL CALIFORNIA"
625140,"2017-10-19 16:13:32.8",43.63,84.25,1,4.2,"NORTHERN XINJIANG - CHINA"
625131,"2017-10-19 16:21:12.9",37.35,31.4,407,4.5,"WESTERN TURKEY"
625133,"2017-10-19 16:22:29.6",37.51,21.73,7,2.9,"SOUTHERN GREECE"
625138,"2017-10-19 16:39:56.4",34.78,24.25,18,2.4,"CRETE - GREECE"
625137,"2017-10-19 16:43:20.7",37.12,27.68,8,2.3,"WESTERN TURKEY"
625139,"2017-10-19 16:44:27.0",-23.01,-68.22,117,3.5,"ANTOFAGASTA - CHILE"
625143,"2017-10-19 17:09:01.5",34.68,24.1,10,4.0,"CRETE - GREECE"
625146,"2017-10-19 17:46:44.0",15.78,-95.19,20,4.1,"OFFSHORE OAXACA - MEXICO"
625148,"2017-10-19 18:05:56.4",17.04,147.4,30,4.9,"MARIANA ISLANDS REGION"
625147,"2017-10-19 18:11:53.4",38.76,-122.72,1,2.6,"NORTHERN CALIFORNIA"
625152,"2017-10-19 18:49:36.0",6.8,-73.17,140,2.6,"NORTHERN COLOMBIA"
625159,"2017-10-19 19:43:36.4",45.41,6.37,2,2.2,FRANCE
625160,"2017-10-19 20:20:52.6",34.33,-116.46,3,2.4,"SOUTHERN CALIFORNIA"
625164,"2017-10-19 20:30:10.4",42.57,-111.43,8,3.6,"SOUTHERN IDAHO"
625165,"2017-10-19 20:39:11.1",42.57,-111.43,6,3.1,"SOUTHERN IDAHO"
625163,"2017-10-19 20:39:29.5",41.18,-117.6,15,2.4,NEVADA
625167,"2017-10-19 20:45:30.0",8.39,-82.68,29,3.7,"PANAMA-COSTA RICA BORDER REGION"
625166,"2017-10-19 20:48:35.0",-21.88,-68.53,126,3.0,"ANTOFAGASTA - CHILE"
625190,"2017-10-19 21:04:14.0",-14.58,-73.55,14,3.6,"CENTRAL PERU"
625168,"2017-10-19 21:11:18.4",39.28,-122.75,10,2.2,"NORTHERN CALIFORNIA"
625172,"2017-10-19 21:18:44.6",2.69,95.84,30,4.8,"SIMEULUE - INDONESIA"
625178,"2017-10-19 21:51:11.0",15.26,-94.64,16,4.2,"OFF COAST OF OAXACA - MEXICO"
625179,"2017-10-19 22:09:36.3",19.46,-154.88,2,3.1,"HAWAII REGION - HAWAII"
625181,"2017-10-19 22:18:16.4",46.91,-112.52,6,4.4,"WESTERN MONTANA"
625188,"2017-10-19 22:18:49.5",-26.94,-176.36,2,4.8,"SOUTH OF FIJI ISLANDS"
625185,"2017-10-19 22:23:27.3",7.31,-35.81,10,5.2,"CENTRAL MID-ATLANTIC RIDGE"
625186,"2017-10-19 22:30:43.5",35.97,27.06,2,2.3,"DODECANESE ISLANDS - GREECE"
625187,"2017-10-19 22:37:05.4",40.76,33.87,4,3.9,"CENTRAL TURKEY"
625435,"2017-10-19 22:45:50.6",35.23,-97.7,5,2.6,OKLAHOMA
625192,"2017-10-19 22:58:22.4",60.15,-140.96,13,2.5,"SOUTHERN YUKON TERRITORY - CANADA"
625194,"2017-10-19 23:07:22.6",11.71,143.35,20,5.3,"SOUTH OF MARIANA ISLANDS"
625191,"2017-10-19 23:10:47.3",38.05,-122.38,12,2.0,"SAN PABLO BAY - CALIFORNIA"
625196,"2017-10-19 23:29:02.6",33.14,-116.65,3,2.1,"SOUTHERN CALIFORNIA"
625202,"2017-10-20 00:07:13.0",-0.79,-91.1,16,3.8,"GALAPAGOS ISLANDS - ECUADOR"
625199,"2017-10-20 00:10:49.8",37.97,-118.67,8,2.3,"CENTRAL CALIFORNIA"
625200,"2017-10-20 00:13:26.0",-2.54,-88.02,10,4.5,"GALAPAGOS ISLANDS REGION"
625228,"2017-10-20 00:36:06.0",-3.66,102.58,1,3.0,"SOUTHERN SUMATRA - INDONESIA"
625229,"2017-10-20 00:37:15.0",-3.6,102.65,1,2.8,"SOUTHERN SUMATRA - INDONESIA"
625204,"2017-10-20 00:47:38.6",44.73,149.4,60,4.8,"KURIL ISLANDS"
625208,"2017-10-20 00:58:38.3",37.6,22.52,46,2.1,"SOUTHERN GREECE"
625205,"2017-10-20 00:59:43.0",36.86,27.5,7,2.1,"DODECANESE IS.-TURKEY BORDER REG"
625209,"2017-10-20 01:03:17.2",43.71,11.92,7,2.4,"CENTRAL ITALY"
625211,"2017-10-20 01:05:00.0",15.92,-95.16,12,4.0,"OFFSHORE OAXACA - MEXICO"
625210,"2017-10-20 01:13:09.5",41.18,41.14,2,3.0,"EASTERN TURKEY"
625213,"2017-10-20 01:34:14.0",36.96,27.63,6,2.5,"DODECANESE IS.-TURKEY BORDER REG"
625214,"2017-10-20 01:38:27.0",-37.04,-73.48,23,3.6,"OFFSHORE BIO-BIO - CHILE"
625219,"2017-10-20 02:19:37.0",11.72,-70.88,74,3.5,"GOLFO DE VENEZUELA"
625217,"2017-10-20 02:22:00.5",-5.57,147.28,194,5.3,"EASTERN NEW GUINEA REG. - P.N.G."
625216,"2017-10-20 02:22:14.9",48.07,-121.64,0,2.2,WASHINGTON
625222,"2017-10-20 02:32:12.0",15.93,-94.96,62,4.2,"OFFSHORE OAXACA - MEXICO"
625391,"2017-10-20 02:45:36.5",-24.99,-175.03,10,4.6,"SOUTH OF TONGA"
625225,"2017-10-20 03:02:20.4",35.4,27.89,10,3.0,"DODECANESE ISLANDS - GREECE"
625247,"2017-10-20 03:03:45.7",35.34,27.74,2,2.9,"DODECANESE ISLANDS - GREECE"
625274,"2017-10-20 03:08:35.0",-26.58,129.06,10,3.1,"SOUTH AUSTRALIA"
625230,"2017-10-20 03:13:13.0",14.8,-93.26,14,4.1,"OFFSHORE CHIAPAS - MEXICO"
625231,"2017-10-20 03:35:36.2",33.62,-118.31,20,2.2,"SAN PEDRO CHANNEL - CALIFORNIA"
625232,"2017-10-20 03:44:30.2",36.52,28.27,10,2.5,"DODECANESE IS.-TURKEY BORDER REG"
625397,"2017-10-20 04:06:27.5",16.87,147.44,30,4.6,"MARIANA ISLANDS REGION"
625237,"2017-10-20 04:20:13.1",36.97,27.62,7,2.4,"DODECANESE IS.-TURKEY BORDER REG"
625249,"2017-10-20 04:26:43.0",35.12,27.8,20,2.4,"DODECANESE ISLANDS - GREECE"
625246,"2017-10-20 04:38:01.3",36.58,70.76,190,4.6,"HINDU KUSH REGION - AFGHANISTAN"
625242,"2017-10-20 04:51:16.6",-24.25,-175.38,10,4.9,"SOUTH OF TONGA"
625239,"2017-10-20 04:52:06.1",45.47,6.34,1,2.5,FRANCE
625250,"2017-10-20 05:44:43.8",43.56,44.3,2,3.1,"CAUCASUS REGION - RUSSIA"
625245,"2017-10-20 05:46:15.0",6.77,-73.17,146,2.3,"NORTHERN COLOMBIA"
625248,"2017-10-20 06:01:16.8",11.08,-58.61,10,4.8,"NORTH ATLANTIC OCEAN"
625394,"2017-10-20 06:39:47.0",-19.81,148.9,2,2.3,"QUEENSLAND - AUSTRALIA"
625282,"2017-10-20 06:44:30.7",18.27,-65.69,131,3.2,"PUERTO RICO"
625254,"2017-10-20 07:03:30.2",42.66,13.17,10,2.0,"CENTRAL ITALY"
625257,"2017-10-20 07:22:53.6",36.84,27.3,2,2.7,"DODECANESE IS.-TURKEY BORDER REG"
625297,"2017-10-20 07:23:07.1",38.41,24.38,14,3.3,"AEGEAN SEA"
625307,"2017-10-20 07:32:17.0",15.6,-93.96,102,3.6,"OFFSHORE CHIAPAS - MEXICO"
625259,"2017-10-20 07:35:52.4",38.42,24.32,20,2.8,"AEGEAN SEA"
625260,"2017-10-20 07:41:11.1",57.38,-151.43,23,3.0,"KODIAK ISLAND REGION - ALASKA"
625306,"2017-10-20 07:58:16.0",16.42,-95.15,74,3.7,"OAXACA - MEXICO"
625355,"2017-10-20 08:15:34.8",42.55,-111.42,8,2.1,"SOUTHERN IDAHO"
625305,"2017-10-20 08:18:33.0",15.03,-93.18,72,3.6,"OFFSHORE CHIAPAS - MEXICO"
625304,"2017-10-20 08:21:44.0",15.29,-94.4,16,3.8,"OFFSHORE CHIAPAS - MEXICO"
625303,"2017-10-20 08:25:36.0",15.06,-93.75,11,3.7,"OFFSHORE CHIAPAS - MEXICO"
625314,"2017-10-20 08:44:57.0",15.78,-95.17,12,3.9,"OFFSHORE OAXACA - MEXICO"
625267,"2017-10-20 08:51:08.5",43.02,13.08,7,2.8,"CENTRAL ITALY"
625271,"2017-10-20 09:03:12.7",37.2,28.19,7,2.0,"WESTERN TURKEY"
625313,"2017-10-20 09:03:13.0",15.18,-94.61,16,3.5,"OFF COAST OF OAXACA - MEXICO"
625312,"2017-10-20 09:04:25.0",15.43,-94.8,17,3.9,"OFFSHORE OAXACA - MEXICO"
625311,"2017-10-20 09:11:42.0",15.44,-94.64,16,4.0,"OFFSHORE OAXACA - MEXICO"
625280,"2017-10-20 09:17:24.9",36.9,27.33,7,2.0,"DODECANESE IS.-TURKEY BORDER REG"
625275,"2017-10-20 09:22:02.1",37.92,36.89,7,2.0,"CENTRAL TURKEY"
625276,"2017-10-20 09:29:16.5",-52.24,15.36,10,5.0,"SOUTHWEST OF AFRICA"
625281,"2017-10-20 09:31:08.9",17.04,147.27,10,4.8,"MARIANA ISLANDS REGION"
625283,"2017-10-20 09:56:01.7",-30.35,-177.35,30,5.2,"KERMADEC ISLANDS - NEW ZEALAND"
625287,"2017-10-20 10:01:39.7",-4.26,-104.45,10,5.1,"CENTRAL EAST PACIFIC RISE"
625310,"2017-10-20 10:15:50.0",15.01,-92.6,107,3.9,"CHIAPAS - MEXICO"
625286,"2017-10-20 10:17:29.3",40.18,-121.07,-2,2.5,"NORTHERN CALIFORNIA"
625309,"2017-10-20 10:29:51.0",16.45,-95.13,72,3.6,"OAXACA - MEXICO"
625308,"2017-10-20 10:33:08.0",14.96,-94.11,13,3.8,"OFF COAST OF CHIAPAS - MEXICO"
625290,"2017-10-20 10:36:50.5",-30.1,-177.08,10,4.7,"KERMADEC ISLANDS - NEW ZEALAND"
625502,"2017-10-20 10:48:14.6",46.89,-112.51,10,2.7,"WESTERN MONTANA"
625292,"2017-10-20 11:11:21.4",36.95,27.66,5,2.8,"DODECANESE IS.-TURKEY BORDER REG"
625294,"2017-10-20 11:19:41.6",50.26,9.19,3,2.5,GERMANY
625296,"2017-10-20 11:22:40.0",15.73,-93.76,99,4.3,"OFFSHORE CHIAPAS - MEXICO"
625298,"2017-10-20 12:04:45.0",15.81,-95.06,7,4.0,"OFFSHORE OAXACA - MEXICO"
625398,"2017-10-20 12:43:34.2",38.02,-122.06,16,2.0,"SAN FRANCISCO BAY AREA - CALIF."
625300,"2017-10-20 12:43:34.8",63.25,-150.48,128,3.4,"CENTRAL ALASKA"
625301,"2017-10-20 12:47:55.3",36.97,27.63,12,2.2,"DODECANESE IS.-TURKEY BORDER REG"
625302,"2017-10-20 12:49:09.0",-23.0,-67.04,269,3.6,"ANTOFAGASTA - CHILE"
625329,"2017-10-20 13:01:00.2",-23.77,-175.87,80,4.7,"TONGA REGION"
625319,"2017-10-20 13:01:06.0",15.2,-94.21,16,4.6,"OFFSHORE CHIAPAS - MEXICO"
625317,"2017-10-20 13:03:29.2",38.29,38.83,7,2.0,"EASTERN TURKEY"
625321,"2017-10-20 13:06:18.8",-23.62,-175.9,80,4.8,"TONGA REGION"
625316,"2017-10-20 13:11:38.3",34.33,26.66,10,3.5,"CRETE - GREECE"
625318,"2017-10-20 13:21:55.5",39.46,20.73,10,2.6,GREECE
625320,"2017-10-20 13:23:50.8",42.48,13.31,15,2.7,"CENTRAL ITALY"
625322,"2017-10-20 13:28:34.0",15.73,-93.61,89,4.5,"OFFSHORE CHIAPAS - MEXICO"
625323,"2017-10-20 13:41:22.8",43.02,13.02,9,2.0,"CENTRAL ITALY"
625327,"2017-10-20 13:44:26.4",34.62,23.8,10,2.6,"CRETE - GREECE"
625325,"2017-10-20 13:48:04.0",16.55,-95.18,81,4.0,"OAXACA - MEXICO"
625324,"2017-10-20 13:53:40.5",42.88,13.07,11,2.1,"CENTRAL ITALY"
625326,"2017-10-20 13:58:18.0",-20.04,-68.8,116,3.3,"TARAPACA - CHILE"
625395,"2017-10-20 14:09:11.0",-38.54,143.55,27,2.7,"NEAR S.E. COAST OF AUSTRALIA"
625339,"2017-10-20 14:49:24.8",43.19,17.87,2,2.5,"BOSNIA AND HERZEGOVINA"
625333,"2017-10-20 14:56:18.8",17.66,-68.51,35,3.7,"DOMINICAN REPUBLIC REGION"
625332,"2017-10-20 15:02:42.8",40.17,-121.07,12,2.7,"NORTHERN CALIFORNIA"
625343,"2017-10-20 15:38:10.6",34.75,-85.92,5,2.7,ALABAMA
625336,"2017-10-20 16:16:37.6",42.81,13.13,10,3.4,"CENTRAL ITALY"
625337,"2017-10-20 16:27:28.4",19.34,-155.13,7,2.3,"ISLAND OF HAWAII - HAWAII"
625341,"2017-10-20 16:38:42.7",42.56,-111.42,9,2.9,"SOUTHERN IDAHO"
625340,"2017-10-20 16:44:45.7",37.28,-121.66,3,2.2,"NORTHERN CALIFORNIA"
625342,"2017-10-20 17:23:56.0",19.33,-155.16,2,2.1,"ISLAND OF HAWAII - HAWAII"
625344,"2017-10-20 17:30:43.0",18.52,-101.03,61,4.0,"MICHOACAN - MEXICO"
625345,"2017-10-20 17:50:38.1",39.15,25.83,8,2.2,"AEGEAN SEA"
625346,"2017-10-20 17:58:15.7",37.7,16.29,37,2.0,"IONIAN SEA"
625350,"2017-10-20 18:05:17.0",39.14,41.94,7,2.5,"EASTERN TURKEY"
625351,"2017-10-20 18:09:34.4",39.06,41.64,7,2.4,"EASTERN TURKEY"
625361,"2017-10-20 18:10:41.8",46.29,-118.0,0,2.1,WASHINGTON
625347,"2017-10-20 18:21:42.8",38.21,15.73,10,2.5,"SICILY - ITALY"
625348,"2017-10-20 18:21:50.0",6.78,-73.15,151,2.1,"NORTHERN COLOMBIA"
625349,"2017-10-20 18:31:02.0",15.5,-94.69,16,4.3,"OFFSHORE OAXACA - MEXICO"
625358,"2017-10-20 18:49:51.0",18.65,-99.22,2,3.5,"MORELOS - MEXICO"
625357,"2017-10-20 18:53:39.0",18.61,-99.12,2,3.6,"MORELOS - MEXICO"
625356,"2017-10-20 19:07:12.0",6.66,-74.08,15,2.4,"NORTHERN COLOMBIA"
625360,"2017-10-20 19:27:37.6",-22.76,-69.17,89,4.0,"ANTOFAGASTA - CHILE"
625359,"2017-10-20 19:32:07.0",33.49,-116.8,4,2.6,"SOUTHERN CALIFORNIA"
625377,"2017-10-20 19:43:21.6",39.06,41.5,19,2.2,"EASTERN TURKEY"
625362,"2017-10-20 19:47:33.4",33.49,-116.8,4,2.6,"SOUTHERN CALIFORNIA"
625378,"2017-10-20 19:52:17.3",39.06,41.62,7,2.1,"EASTERN TURKEY"
625366,"2017-10-20 19:59:02.0",41.54,20.38,10,3.2,ALBANIA
625376,"2017-10-20 20:23:12.2",-18.12,-177.99,593,4.8,"FIJI REGION"
625369,"2017-10-20 20:24:03.4",19.43,-155.31,6,2.2,"ISLAND OF HAWAII - HAWAII"
625373,"2017-10-20 20:27:34.9",42.71,13.16,11,3.0,"CENTRAL ITALY"
625472,"2017-10-20 20:43:49.2",38.9,20.62,13,2.2,GREECE
625379,"2017-10-20 20:57:05.0",-19.33,-69.42,94,3.2,"TARAPACA - CHILE"
625380,"2017-10-20 21:03:16.6",15.77,-95.01,35,4.2,"OFFSHORE OAXACA - MEXICO"
625382,"2017-10-20 21:17:42.5",42.55,-111.41,8,2.7,"SOUTHERN IDAHO"
625611,"2017-10-20 21:19:31.8",49.36,-120.55,-2,2.1,"BRITISH COLUMBIA - CANADA"
625381,"2017-10-20 21:51:50.0",63.96,-20.88,1,3.7,ICELAND
625383,"2017-10-20 22:02:10.0",63.96,-20.87,2,3.1,ICELAND
625384,"2017-10-20 22:10:09.2",29.68,-97.18,3,2.9,"SOUTHERN TEXAS"
625390,"2017-10-20 23:19:38.1",50.31,18.97,1,2.9,POLAND
625393,"2017-10-20 23:47:03.6",37.55,16.14,10,2.1,"IONIAN SEA"
625396,"2017-10-21 00:18:48.9",34.28,-117.13,6,2.1,"SOUTHERN CALIFORNIA"
625400,"2017-10-21 00:43:28.8",36.6,21.49,18,2.6,"SOUTHERN GREECE"
625399,"2017-10-21 00:50:04.7",36.15,-120.23,10,2.8,"CENTRAL CALIFORNIA"
625402,"2017-10-21 00:52:07.0",-30.46,-71.61,31,3.8,"COQUIMBO - CHILE"
625409,"2017-10-21 01:04:20.0",36.91,27.67,8,2.1,"DODECANESE IS.-TURKEY BORDER REG"
625460,"2017-10-21 01:07:04.1",35.57,22.22,22,2.2,"CENTRAL MEDITERRANEAN SEA"
625403,"2017-10-21 01:12:37.9",38.98,26.29,1,2.8,"NEAR THE COAST OF WESTERN TURKEY"
625405,"2017-10-21 01:18:39.0",15.42,-94.84,16,4.0,"OFFSHORE OAXACA - MEXICO"
625404,"2017-10-21 01:19:42.1",19.38,-155.8,30,2.3,"ISLAND OF HAWAII - HAWAII"
625406,"2017-10-21 01:31:24.7",-5.9,131.09,115,5.1,"BANDA SEA"
625407,"2017-10-21 01:32:12.7",4.16,127.88,52,5.3,"KEPULAUAN TALAUD - INDONESIA"
625410,"2017-10-21 02:01:36.0",33.49,-116.8,4,2.1,"SOUTHERN CALIFORNIA"
625466,"2017-10-21 02:07:51.0",38.41,24.41,10,2.0,"AEGEAN SEA"
625411,"2017-10-21 02:08:00.7",39.32,-122.79,9,2.0,"NORTHERN CALIFORNIA"
625412,"2017-10-21 02:09:34.7",37.13,27.76,8,2.0,"WESTERN TURKEY"
625413,"2017-10-21 02:45:01.3",36.95,27.61,5,3.8,"DODECANESE IS.-TURKEY BORDER REG"
625483,"2017-10-21 02:45:51.7",36.91,27.66,8,3.4,"DODECANESE IS.-TURKEY BORDER REG"
625505,"2017-10-21 03:21:05.8",37.98,-118.68,8,2.0,"CENTRAL CALIFORNIA"
625421,"2017-10-21 03:32:11.0",16.09,-95.26,45,4.2,"OFFSHORE OAXACA - MEXICO"
625422,"2017-10-21 03:33:50.8",51.61,16.16,1,3.6,POLAND
625450,"2017-10-21 03:34:06.8",41.11,20.17,2,2.5,ALBANIA
625424,"2017-10-21 04:00:41.0",-3.05,-76.33,10,3.7,"NORTHERN PERU"
625429,"2017-10-21 04:11:39.7",42.88,13.07,10,2.3,"CENTRAL ITALY"
625432,"2017-10-21 04:13:46.8",41.12,20.19,2,2.7,ALBANIA
625431,"2017-10-21 04:14:51.3",40.89,31.28,8,2.6,"WESTERN TURKEY"
625518,"2017-10-21 04:18:06.1",39.78,-115.66,0,2.3,NEVADA
625438,"2017-10-21 04:22:30.0",10.18,-84.17,4,3.4,"COSTA RICA"
625436,"2017-10-21 04:25:58.0",37.5,21.71,1,3.1,"SOUTHERN GREECE"
625439,"2017-10-21 04:33:12.5",38.83,25.98,12,2.6,"AEGEAN SEA"
625440,"2017-10-21 04:51:02.0",36.1,-97.59,5,2.6,OKLAHOMA
625441,"2017-10-21 04:55:30.0",10.18,-84.21,5,3.1,"COSTA RICA"
625444,"2017-10-21 04:56:30.0",10.17,-84.18,3,3.1,"COSTA RICA"
625442,"2017-10-21 05:03:45.8",19.19,-155.47,38,2.0,"ISLAND OF HAWAII - HAWAII"
625446,"2017-10-21 05:11:32.0",14.85,-93.31,19,4.0,"OFFSHORE CHIAPAS - MEXICO"
625447,"2017-10-21 05:24:06.0",38.42,15.17,143,2.3,"SICILY - ITALY"
625448,"2017-10-21 06:06:39.6",36.18,28.9,10,2.7,"DODECANESE IS.-TURKEY BORDER REG"
625470,"2017-10-21 06:11:16.0",45.17,150.19,33,4.1,"KURIL ISLANDS"
625453,"2017-10-21 06:19:23.1",38.9,40.11,9,2.7,"EASTERN TURKEY"
625627,"2017-10-21 06:51:15.5",39.54,26.17,9,2.1,"NEAR THE COAST OF WESTERN TURKEY"
625461,"2017-10-21 07:32:29.5",40.47,34.41,7,2.0,"CENTRAL TURKEY"
625459,"2017-10-21 07:40:40.9",38.83,29.07,16,2.5,"WESTERN TURKEY"
625465,"2017-10-21 08:22:16.0",40.43,42.32,7,2.3,"EASTERN TURKEY"
625631,"2017-10-21 08:29:36.1",35.68,25.33,17,2.1,"CRETE - GREECE"
625464,"2017-10-21 08:35:39.0",6.79,-73.16,148,3.7,"NORTHERN COLOMBIA"
625499,"2017-10-21 08:38:42.7",46.87,-112.54,12,2.8,"WESTERN MONTANA"
625476,"2017-10-21 08:43:03.3",54.97,112.8,10,3.8,"BURYATIYA - RUSSIA"
625510,"2017-10-21 08:44:03.0",16.41,-95.09,95,3.6,"OAXACA - MEXICO"
625509,"2017-10-21 09:11:46.0",16.3,-93.72,81,3.4,"CHIAPAS - MEXICO"
625508,"2017-10-21 09:35:28.0",16.0,-95.07,16,3.7,"OFFSHORE OAXACA - MEXICO"
625479,"2017-10-21 09:36:26.0",36.93,27.61,9,2.2,"DODECANESE IS.-TURKEY BORDER REG"
625507,"2017-10-21 09:40:54.0",15.21,-94.66,16,3.8,"OFF COAST OF OAXACA - MEXICO"
625477,"2017-10-21 09:47:40.0",-31.38,119.2,10,2.7,"WESTERN AUSTRALIA"
625506,"2017-10-21 09:48:23.0",16.74,-95.43,66,3.9,"OAXACA - MEXICO"
625471,"2017-10-21 09:48:46.3",38.79,-122.74,1,2.3,"NORTHERN CALIFORNIA"
625473,"2017-10-21 09:51:27.8",36.43,-2.7,15,3.3,"STRAIT OF GIBRALTAR"
625478,"2017-10-21 09:52:56.0",16.83,-94.84,112,4.1,"OAXACA - MEXICO"
625516,"2017-10-21 09:56:53.0",16.41,-95.76,15,4.0,"OAXACA - MEXICO"
625474,"2017-10-21 10:00:00.0",38.79,-122.76,1,2.0,"NORTHERN CALIFORNIA"
625475,"2017-10-21 10:01:14.6",19.38,-155.24,2,3.1,"ISLAND OF HAWAII - HAWAII"
625515,"2017-10-21 10:13:50.0",16.46,-95.04,58,3.7,"OAXACA - MEXICO"
625534,"2017-10-21 10:22:26.9",38.32,-118.77,7,2.0,NEVADA
625513,"2017-10-21 10:26:47.0",16.41,-95.14,75,3.8,"OAXACA - MEXICO"
625482,"2017-10-21 10:35:57.3",22.48,122.92,25,4.7,"TAIWAN REGION"
625514,"2017-10-21 10:36:59.0",16.42,-95.19,70,3.8,"OAXACA - MEXICO"
625512,"2017-10-21 10:38:51.0",16.43,-95.14,60,3.7,"OAXACA - MEXICO"
625511,"2017-10-21 10:45:19.0",15.42,-94.63,16,3.6,"OFFSHORE OAXACA - MEXICO"
625481,"2017-10-21 10:46:15.0",-22.11,-67.61,200,3.0,"POTOSI - BOLIVIA"
625485,"2017-10-21 11:16:15.0",16.12,-95.19,14,4.0,"OFFSHORE OAXACA - MEXICO"
625490,"2017-10-21 12:04:05.0",36.9,27.64,7,2.0,"DODECANESE IS.-TURKEY BORDER REG"
625633,"2017-10-21 12:10:02.8",40.64,21.71,1,2.2,GREECE
625489,"2017-10-21 12:15:04.0",-26.46,132.72,2,3.1,"SOUTH AUSTRALIA"
625493,"2017-10-21 12:54:30.9",36.9,-98.33,5,2.7,OKLAHOMA
625494,"2017-10-21 12:54:40.0",8.61,-71.45,3,3.7,"MERIDA - VENEZUELA"
625492,"2017-10-21 12:56:43.2",70.92,-5.75,10,5.3,"JAN MAYEN ISLAND REGION"
625495,"2017-10-21 13:08:00.1",39.21,26.67,7,2.4,"NEAR THE COAST OF WESTERN TURKEY"
625496,"2017-10-21 13:42:43.4",38.81,-122.8,3,2.2,"NORTHERN CALIFORNIA"
625501,"2017-10-21 13:58:55.3",38.84,25.94,6,2.6,"AEGEAN SEA"
625503,"2017-10-21 14:12:14.9",39.23,26.65,6,2.0,"NEAR THE COAST OF WESTERN TURKEY"
625504,"2017-10-21 14:33:14.5",39.87,39.03,4,3.5,"EASTERN TURKEY"
625517,"2017-10-21 15:21:03.5",33.49,-116.8,4,2.0,"SOUTHERN CALIFORNIA"
625519,"2017-10-21 15:32:15.8",42.7,-0.54,2,3.0,PYRENEES
625520,"2017-10-21 15:50:53.8",36.02,142.42,10,5.0,"OFF EAST COAST OF HONSHU - JAPAN"
625522,"2017-10-21 16:03:48.2",36.96,-97.71,3,3.2,OKLAHOMA
